"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1500000US080410008003","Block Group 3; Census Tract 8; El Paso County; Colorado","126118","48616",
"1500000US080410009001","Block Group 1; Census Tract 9; El Paso County; Colorado","99773","26455",
"1500000US080410009002","Block Group 2; Census Tract 9; El Paso County; Colorado","65733","21869",
"1500000US080410010001","Block Group 1; Census Tract 10; El Paso County; Colorado","142422","58141",
"1500000US080410010002","Block Group 2; Census Tract 10; El Paso County; Colorado","142692","75431",
"1500000US080410010003","Block Group 3; Census Tract 10; El Paso County; Colorado","99803","65167",
"1500000US080410011011","Block Group 1; Census Tract 11.01; El Paso County; Colorado","40917","11623",
"1500000US080410011012","Block Group 2; Census Tract 11.01; El Paso County; Colorado","51071","24472",
"1500000US080410011041","Block Group 1; Census Tract 11.04; El Paso County; Colorado","59328","9057",
"1500000US080410011042","Block Group 2; Census Tract 11.04; El Paso County; Colorado","53614","18187",
"1500000US080410013011","Block Group 1; Census Tract 13.01; El Paso County; Colorado","-","**",
"1500000US080410013012","Block Group 2; Census Tract 13.01; El Paso County; Colorado","74688","45283",
"1500000US080410013013","Block Group 3; Census Tract 13.01; El Paso County; Colorado","62625","11209",
"1500000US080410013021","Block Group 1; Census Tract 13.02; El Paso County; Colorado","51250","11340",
"1500000US080410013022","Block Group 2; Census Tract 13.02; El Paso County; Colorado","72597","4188",
"1500000US080410013023","Block Group 3; Census Tract 13.02; El Paso County; Colorado","72815","62252",
"1500000US080410013024","Block Group 4; Census Tract 13.02; El Paso County; Colorado","101339","14639",
"1500000US080410014001","Block Group 1; Census Tract 14; El Paso County; Colorado","57292","17879",
"1500000US080410014002","Block Group 2; Census Tract 14; El Paso County; Colorado","98472","66013",
"1500000US080410014003","Block Group 3; Census Tract 14; El Paso County; Colorado","89692","21221",
"1500000US080410015001","Block Group 1; Census Tract 15; El Paso County; Colorado","50647","8142",
"1500000US080410015002","Block Group 2; Census Tract 15; El Paso County; Colorado","80347","54597",
"1500000US080410016001","Block Group 1; Census Tract 16; El Paso County; Colorado","51833","19742",
"1500000US080410016002","Block Group 2; Census Tract 16; El Paso County; Colorado","51589","15558",
"1500000US080410017001","Block Group 1; Census Tract 17; El Paso County; Colorado","51887","12895",
"1500000US080410017002","Block Group 2; Census Tract 17; El Paso County; Colorado","62798","16848",
"1500000US080410018001","Block Group 1; Census Tract 18; El Paso County; Colorado","92286","7746",
"1500000US080410018002","Block Group 2; Census Tract 18; El Paso County; Colorado","100179","30995",
"1500000US080410019011","Block Group 1; Census Tract 19.01; El Paso County; Colorado","38438","8681",
"1500000US080410019012","Block Group 2; Census Tract 19.01; El Paso County; Colorado","56207","7894",
"1500000US080410019021","Block Group 1; Census Tract 19.02; El Paso County; Colorado","55735","54034",
"1500000US080410019022","Block Group 2; Census Tract 19.02; El Paso County; Colorado","44292","35151",
"1500000US080410020001","Block Group 1; Census Tract 20; El Paso County; Colorado","40292","15425",
"1500000US080410020002","Block Group 2; Census Tract 20; El Paso County; Colorado","69795","46528",
"1500000US080410020003","Block Group 3; Census Tract 20; El Paso County; Colorado","81250","48973",
"1500000US080410020004","Block Group 4; Census Tract 20; El Paso County; Colorado","51284","16157",
"1500000US080410021011","Block Group 1; Census Tract 21.01; El Paso County; Colorado","63824","11418",
"1500000US080410021012","Block Group 2; Census Tract 21.01; El Paso County; Colorado","64375","44945",
"1500000US080410021013","Block Group 3; Census Tract 21.01; El Paso County; Colorado","60500","7415",
"1500000US080410021021","Block Group 1; Census Tract 21.02; El Paso County; Colorado","70341","56520",
"1500000US080410021022","Block Group 2; Census Tract 21.02; El Paso County; Colorado","49833","18676",
"1500000US080410021023","Block Group 3; Census Tract 21.02; El Paso County; Colorado","60659","15718",
"1500000US080410021024","Block Group 4; Census Tract 21.02; El Paso County; Colorado","47448","11876",
"1500000US080410022001","Block Group 1; Census Tract 22; El Paso County; Colorado","77266","18332",
"1500000US080410022002","Block Group 2; Census Tract 22; El Paso County; Colorado","76346","35371",
"1500000US080410022003","Block Group 3; Census Tract 22; El Paso County; Colorado","37250","20674",
"1500000US080410023001","Block Group 1; Census Tract 23; El Paso County; Colorado","58077","29870",
"1500000US080410023002","Block Group 2; Census Tract 23; El Paso County; Colorado","49186","14145",
"1500000US080410024011","Block Group 1; Census Tract 24.01; El Paso County; Colorado","58991","8890",
"1500000US080410024012","Block Group 2; Census Tract 24.01; El Paso County; Colorado","83507","34408",
"1500000US080410024013","Block Group 3; Census Tract 24.01; El Paso County; Colorado","63085","35412",
"1500000US080410024021","Block Group 1; Census Tract 24.02; El Paso County; Colorado","128071","36499",
"1500000US080410024022","Block Group 2; Census Tract 24.02; El Paso County; Colorado","80208","31425",
"1500000US080410025011","Block Group 1; Census Tract 25.01; El Paso County; Colorado","162969","34153",
"1500000US080410025012","Block Group 2; Census Tract 25.01; El Paso County; Colorado","127417","101980",
"1500000US080410025013","Block Group 3; Census Tract 25.01; El Paso County; Colorado","158967","82535",
"1500000US080410025021","Block Group 1; Census Tract 25.02; El Paso County; Colorado","69881","19418",
"1500000US080410025022","Block Group 2; Census Tract 25.02; El Paso County; Colorado","75865","43682",
"1500000US080410025023","Block Group 3; Census Tract 25.02; El Paso County; Colorado","45842","16777",
"1500000US080410025024","Block Group 4; Census Tract 25.02; El Paso County; Colorado","74306","27353",
"1500000US080410027001","Block Group 1; Census Tract 27; El Paso County; Colorado","64811","30435",
"1500000US080410027002","Block Group 2; Census Tract 27; El Paso County; Colorado","63148","2595",
"1500000US080410027003","Block Group 3; Census Tract 27; El Paso County; Colorado","60417","38313",
"1500000US080410028011","Block Group 1; Census Tract 28.01; El Paso County; Colorado","60686","28142",
"1500000US080410028012","Block Group 2; Census Tract 28.01; El Paso County; Colorado","54089","19582",
"1500000US080410028021","Block Group 1; Census Tract 28.02; El Paso County; Colorado","67353","53481",
"1500000US080410028022","Block Group 2; Census Tract 28.02; El Paso County; Colorado","63355","57297",
"1500000US080410028023","Block Group 3; Census Tract 28.02; El Paso County; Colorado","97928","46338",
"1500000US080410028024","Block Group 4; Census Tract 28.02; El Paso County; Colorado","108325","34034",
"1500000US080410029011","Block Group 1; Census Tract 29.01; El Paso County; Colorado","49500","23893",
"1500000US080410029012","Block Group 2; Census Tract 29.01; El Paso County; Colorado","59587","5988",
"1500000US080410029013","Block Group 3; Census Tract 29.01; El Paso County; Colorado","65281","11642",
"1500000US080410029014","Block Group 4; Census Tract 29.01; El Paso County; Colorado","-","**",
"1500000US080410029021","Block Group 1; Census Tract 29.02; El Paso County; Colorado","44621","12582",
"1500000US080410029022","Block Group 2; Census Tract 29.02; El Paso County; Colorado","45475","11712",
"1500000US080410030011","Block Group 1; Census Tract 30.01; El Paso County; Colorado","90750","61334",
"1500000US080410030012","Block Group 2; Census Tract 30.01; El Paso County; Colorado","62321","28520",
"1500000US080410030021","Block Group 1; Census Tract 30.02; El Paso County; Colorado","84419","30656",
"1500000US080410030022","Block Group 2; Census Tract 30.02; El Paso County; Colorado","72782","30915",
"1500000US080410031001","Block Group 1; Census Tract 31; El Paso County; Colorado","68954","9281",
"1500000US080410031002","Block Group 2; Census Tract 31; El Paso County; Colorado","-","**",
"1500000US080410031003","Block Group 3; Census Tract 31; El Paso County; Colorado","130156","89960",
"1500000US080410031004","Block Group 4; Census Tract 31; El Paso County; Colorado","205750","95294",
"1500000US080410031005","Block Group 5; Census Tract 31; El Paso County; Colorado","106806","81351",
"1500000US080410031006","Block Group 6; Census Tract 31; El Paso County; Colorado","237668","74932",
"1500000US080410033031","Block Group 1; Census Tract 33.03; El Paso County; Colorado","66338","6253",
"1500000US080410033032","Block Group 2; Census Tract 33.03; El Paso County; Colorado","84358","26365",
"1500000US080410033033","Block Group 3; Census Tract 33.03; El Paso County; Colorado","54269","19605",
"1500000US080410033034","Block Group 4; Census Tract 33.03; El Paso County; Colorado","59167","37473",
"1500000US080410033051","Block Group 1; Census Tract 33.05; El Paso County; Colorado","182390","94820",
"1500000US080410033052","Block Group 2; Census Tract 33.05; El Paso County; Colorado","123170","27847",
"1500000US080410033053","Block Group 3; Census Tract 33.05; El Paso County; Colorado","119000","74360",
"1500000US080410033054","Block Group 4; Census Tract 33.05; El Paso County; Colorado","67262","47296",
"1500000US080410033061","Block Group 1; Census Tract 33.06; El Paso County; Colorado","175505","25680",
"1500000US080410033062","Block Group 2; Census Tract 33.06; El Paso County; Colorado","59875","10415",
"1500000US080410033063","Block Group 3; Census Tract 33.06; El Paso County; Colorado","206979","21776",
"1500000US080410033071","Block Group 1; Census Tract 33.07; El Paso County; Colorado","106250","31442",
"1500000US080410033072","Block Group 2; Census Tract 33.07; El Paso County; Colorado","76875","23266",
"1500000US080410033073","Block Group 3; Census Tract 33.07; El Paso County; Colorado","98352","29723",
"1500000US080410033081","Block Group 1; Census Tract 33.08; El Paso County; Colorado","91134","31713",
"1500000US080410033082","Block Group 2; Census Tract 33.08; El Paso County; Colorado","55000","20614",
"1500000US080410033083","Block Group 3; Census Tract 33.08; El Paso County; Colorado","48931","12286",
"1500000US080410033084","Block Group 4; Census Tract 33.08; El Paso County; Colorado","71010","19893",
"1500000US080410034011","Block Group 1; Census Tract 34.01; El Paso County; Colorado","111020","2994",
"1500000US080410034012","Block Group 2; Census Tract 34.01; El Paso County; Colorado","67222","45117",
"1500000US080410034021","Block Group 1; Census Tract 34.02; El Paso County; Colorado","123750","59342",
"1500000US080410037021","Block Group 1; Census Tract 37.02; El Paso County; Colorado","108278","15941",
"1500000US080410037022","Block Group 2; Census Tract 37.02; El Paso County; Colorado","224773","52780",
"1500000US080410037023","Block Group 3; Census Tract 37.02; El Paso County; Colorado","139792","38790",
"1500000US080410037024","Block Group 4; Census Tract 37.02; El Paso County; Colorado","147813","25626",
"1500000US080410037051","Block Group 1; Census Tract 37.05; El Paso County; Colorado","95750","29017",
"1500000US080410037052","Block Group 2; Census Tract 37.05; El Paso County; Colorado","83813","44627",
"1500000US080410037053","Block Group 3; Census Tract 37.05; El Paso County; Colorado","198807","43714",
"1500000US080410037054","Block Group 4; Census Tract 37.05; El Paso County; Colorado","201250","135844",
"1500000US080410037061","Block Group 1; Census Tract 37.06; El Paso County; Colorado","117279","28780",
"1500000US080410037062","Block Group 2; Census Tract 37.06; El Paso County; Colorado","131051","29118",
"1500000US080410037071","Block Group 1; Census Tract 37.07; El Paso County; Colorado","121389","10698",
"1500000US080410037072","Block Group 2; Census Tract 37.07; El Paso County; Colorado","148828","47103",
"1500000US080410037081","Block Group 1; Census Tract 37.08; El Paso County; Colorado","76500","27597",
"1500000US080410037082","Block Group 2; Census Tract 37.08; El Paso County; Colorado","155625","31389",
"1500000US080410037083","Block Group 3; Census Tract 37.08; El Paso County; Colorado","111307","34119",
"1500000US080410037101","Block Group 1; Census Tract 37.10; El Paso County; Colorado","77059","15461",
"1500000US080410037102","Block Group 2; Census Tract 37.10; El Paso County; Colorado","110000","26030",
"1500000US080410037111","Block Group 1; Census Tract 37.11; El Paso County; Colorado","90083","29523",
"1500000US080410037112","Block Group 2; Census Tract 37.11; El Paso County; Colorado","71985","11627",
"1500000US080410037121","Block Group 1; Census Tract 37.12; El Paso County; Colorado","108494","35373",
"1500000US080410037122","Block Group 2; Census Tract 37.12; El Paso County; Colorado","130291","18527",
